"id"	"名字"	"图标"	"大图标"	"小图标"	"类别(同类别的天赋石不能出现在一头龙上)"	"品质"	"等级"	"最高等级"	"职业限制0x01=战士0x02=游侠0x04=法师"	"龙系别限制0x01=火0x02=冰0x04=雷0x08=毒"	"效果(索引到天赋石效果表中)"	"注释"	"技能tips"	"技能tips参数"	"影响的技能(客户端用)@xl填-1表示对所有技能都影响"	""	""	""	""	""	
"403121"	"冰雪王冠-等级增加"	""	"skill2,binheshiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"312"	"0"	"2"	""	"4"	"15"	"403121"	""	"[green]冰雪王冠[white]技能等级[green]+2[white]"	""	"3120"	""	""	""	""	""	
"403122"	"冰雪王冠-等级增加"	""	"skill2,binheshiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"312"	"0"	"3"	""	"4"	"15"	"403122"	""	"[green]冰雪王冠[white]技能等级[green]+3[white]"	""	"3120"	""	""	""	""	""	
"403123"	"冰雪王冠-等级增加"	""	"skill2,binheshiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"312"	"0"	"4"	""	"4"	"15"	"403123"	""	"[green]冰雪王冠[white]技能等级[green]+4[white]"	""	"3120"	""	""	""	""	""	
"403124"	"冰雪王冠-等级增加"	""	"skill2,binheshiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"312"	"0"	"5"	""	"4"	"15"	"403124"	""	"[green]冰雪王冠[white]技能等级[green]+5[white]"	""	"3120"	""	""	""	""	""	
"403140"	"耀光震颤-等级增加"	""	"skill2,huoyanchongji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"314"	"0"	"1"	""	"4"	"15"	"403140"	""	"[green]耀光震颤[white]技能等级[green]+1[white]"	""	"3140"	""	""	""	""	""	
"403141"	"耀光震颤-等级增加"	""	"skill2,huoyanchongji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"314"	"0"	"2"	""	"4"	"15"	"403141"	""	"[green]耀光震颤[white]技能等级[green]+2[white]"	""	"3140"	""	""	""	""	""	
"403142"	"耀光震颤-等级增加"	""	"skill2,huoyanchongji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"314"	"0"	"3"	""	"4"	"15"	"403142"	""	"[green]耀光震颤[white]技能等级[green]+3[white]"	""	"3140"	""	""	""	""	""	
"403143"	"耀光震颤-等级增加"	""	"skill2,huoyanchongji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"314"	"0"	"4"	""	"4"	"15"	"403143"	""	"[green]耀光震颤[white]技能等级[green]+4[white]"	""	"3140"	""	""	""	""	""	
"403144"	"耀光震颤-等级增加"	""	"skill2,huoyanchongji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"314"	"0"	"5"	""	"4"	"15"	"403144"	""	"[green]耀光震颤[white]技能等级[green]+5[white]"	""	"3140"	""	""	""	""	""	
"403150"	"烈焰流星雨-等级增加"	""	"skill2,liuxingyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"315"	"0"	"1"	""	"4"	"15"	"403150"	""	"[green]烈焰流星雨[white]技能等级[green]+1[white]"	""	"3150"	""	""	""	""	""	
"403151"	"烈焰流星雨-等级增加"	""	"skill2,liuxingyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"315"	"0"	"2"	""	"4"	"15"	"403151"	""	"[green]烈焰流星雨[white]技能等级[green]+2[white]"	""	"3150"	""	""	""	""	""	
"403152"	"烈焰流星雨-等级增加"	""	"skill2,liuxingyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"315"	"0"	"3"	""	"4"	"15"	"403152"	""	"[green]烈焰流星雨[white]技能等级[green]+3[white]"	""	"3150"	""	""	""	""	""	
"403153"	"烈焰流星雨-等级增加"	""	"skill2,liuxingyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"315"	"0"	"4"	""	"4"	"15"	"403153"	""	"[green]烈焰流星雨[white]技能等级[green]+4[white]"	""	"3150"	""	""	""	""	""	
"403154"	"烈焰流星雨-等级增加"	""	"skill2,liuxingyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"315"	"0"	"5"	""	"4"	"15"	"403154"	""	"[green]烈焰流星雨[white]技能等级[green]+5[white]"	""	"3150"	""	""	""	""	""	
"403160"	"雷击术-等级增加"	""	"skill2,leiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"316"	"0"	"1"	""	"4"	"15"	"403160"	""	"[green]雷击术[white]技能等级[green]+1[white]"	""	"3160"	""	""	""	""	""	
"403161"	"雷击术-等级增加"	""	"skill2,leiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"316"	"0"	"2"	""	"4"	"15"	"403161"	""	"[green]雷击术[white]技能等级[green]+2[white]"	""	"3160"	""	""	""	""	""	
"403162"	"雷击术-等级增加"	""	"skill2,leiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"316"	"0"	"3"	""	"4"	"15"	"403162"	""	"[green]雷击术[white]技能等级[green]+3[white]"	""	"3160"	""	""	""	""	""	
"403163"	"雷击术-等级增加"	""	"skill2,leiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"316"	"0"	"4"	""	"4"	"15"	"403163"	""	"[green]雷击术[white]技能等级[green]+4[white]"	""	"3160"	""	""	""	""	""	
"403164"	"雷击术-等级增加"	""	"skill2,leiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"316"	"0"	"5"	""	"4"	"15"	"403164"	""	"[green]雷击术[white]技能等级[green]+5[white]"	""	"3160"	""	""	""	""	""	
"403170"	"绝对火域-等级增加"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"317"	"0"	"1"	""	"4"	"15"	"403170"	""	"[green]绝对火域[white]技能等级[green]+1[white]"	""	"3170"	""	""	""	""	""	
"403171"	"绝对火域-等级增加"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"317"	"0"	"2"	""	"4"	"15"	"403171"	""	"[green]绝对火域[white]技能等级[green]+2[white]"	""	"3170"	""	""	""	""	""	
"403172"	"绝对火域-等级增加"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"317"	"0"	"3"	""	"4"	"15"	"403172"	""	"[green]绝对火域[white]技能等级[green]+3[white]"	""	"3170"	""	""	""	""	""	
"403173"	"绝对火域-等级增加"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"317"	"0"	"4"	""	"4"	"15"	"403173"	""	"[green]绝对火域[white]技能等级[green]+4[white]"	""	"3170"	""	""	""	""	""	
"403174"	"绝对火域-等级增加"	""	"skill2,yuhuoshu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"317"	"0"	"5"	""	"4"	"15"	"403174"	""	"[green]绝对火域[white]技能等级[green]+5[white]"	""	"3170"	""	""	""	""	""	
"500004"	""	""	""	""	""	""	"1"	""	"7"	""	"500004"	""	"每秒生命恢复速度提高15点"	""	""	""	""	""	""	""	
"500005"	""	""	""	""	""	""	"2"	""	"7"	""	"500005"	""	"每秒生命恢复速度提高30点"	""	""	""	""	""	""	""	
"500006"	""	""	""	""	""	""	"3"	""	"7"	""	"500006"	""	"每秒生命恢复速度提高45点"	""	""	""	""	""	""	""	
"500007"	""	""	""	""	""	""	"4"	""	"7"	""	"500007"	""	"每秒生命恢复速度提高60点"	""	""	""	""	""	""	""	
"500008"	""	""	""	""	""	""	"5"	""	"7"	""	"500008"	""	"每秒生命恢复速度提高75点"	""	""	""	""	""	""	""	
"500014"	""	""	""	""	""	""	"1"	""	"7"	""	"500014"	""	"提高1%的命中率"	""	""	""	""	""	""	""	
"500015"	""	""	""	""	""	""	"2"	""	"7"	""	"500015"	""	"提高2%的命中率"	""	""	""	""	""	""	""	
"500016"	""	""	""	""	""	""	"3"	""	"7"	""	"500016"	""	"提高3%的命中率"	""	""	""	""	""	""	""	
"500017"	""	""	""	""	""	""	"4"	""	"7"	""	"500017"	""	"提高4%的命中率"	""	""	""	""	""	""	""	
"500018"	""	""	""	""	""	""	"5"	""	"7"	""	"500018"	""	"提高5%的命中率"	""	""	""	""	""	""	""	
"500024"	""	""	""	""	""	""	"1"	""	"7"	""	"500024"	""	"每秒术元粒恢复速度提高3点"	""	""	""	""	""	""	""	
"500025"	""	""	""	""	""	""	"2"	""	"7"	""	"500025"	""	"每秒术元粒恢复速度提高6点"	""	""	""	""	""	""	""	
"500026"	""	""	""	""	""	""	"3"	""	"7"	""	"500026"	""	"每秒术元粒恢复速度提高9点"	""	""	""	""	""	""	""	
"500027"	""	""	""	""	""	""	"4"	""	"7"	""	"500027"	""	"每秒术元粒恢复速度提高12点"	""	""	""	""	""	""	""	
"500028"	""	""	""	""	""	""	"5"	""	"7"	""	"500028"	""	"每秒术元粒恢复速度提高15点"	""	""	""	""	""	""	""	
"500034"	""	""	""	""	""	""	"1"	""	"7"	""	"500034"	""	"被眩晕的时间缩短3%"	""	""	""	""	""	""	""	
"500035"	""	""	""	""	""	""	"2"	""	"7"	""	"500035"	""	"被眩晕的时间缩短6%"	""	""	""	""	""	""	""	
"500036"	""	""	""	""	""	""	"3"	""	"7"	""	"500036"	""	"被眩晕的时间缩短9%"	""	""	""	""	""	""	""	
"500037"	""	""	""	""	""	""	"4"	""	"7"	""	"500037"	""	"被眩晕的时间缩短12%"	""	""	""	""	""	""	""	
"500038"	""	""	""	""	""	""	"5"	""	"7"	""	"500038"	""	"被眩晕的时间缩短15%"	""	""	""	""	""	""	""	
"500044"	""	""	""	""	""	""	"1"	""	"7"	""	"500044"	""	"攻击时有2%的几率，使自身暴击率提高5%，持续10秒"	""	""	""	""	""	""	""	
"500045"	""	""	""	""	""	""	"2"	""	"7"	""	"500045"	""	"攻击时有4%的几率，使自身暴击率提高5%，持续10秒"	""	""	""	""	""	""	""	
"500046"	""	""	""	""	""	""	"3"	""	"7"	""	"500046"	""	"攻击时有6%的几率，使自身暴击率提高5%，持续10秒"	""	""	""	""	""	""	""	
"500047"	""	""	""	""	""	""	"4"	""	"7"	""	"500047"	""	"攻击时有8%的几率，使自身暴击率提高5%，持续10秒"	""	""	""	""	""	""	""	
"500048"	""	""	""	""	""	""	"5"	""	"7"	""	"500048"	""	"攻击时有10%的几率，使自身暴击率提高5%，持续10秒"	""	""	""	""	""	""	""	
"500054"	""	""	""	""	""	""	"1"	""	"7"	""	"500054,500050"	""	"将你造成的1%的伤害转化为自身生命值"	""	""	""	""	""	""	""	
"500055"	""	""	""	""	""	""	"2"	""	"7"	""	"500055,500051"	""	"将你造成的2%的伤害转化为自身生命值"	""	""	""	""	""	""	""	
"500056"	""	""	""	""	""	""	"3"	""	"7"	""	"500056,500052"	""	"将你造成的3%的伤害转化为自身生命值"	""	""	""	""	""	""	""	
"500057"	""	""	""	""	""	""	"4"	""	"7"	""	"500057,500053"	""	"将你造成的4%的伤害转化为自身生命值"	""	""	""	""	""	""	""	
"500058"	""	""	""	""	""	""	"5"	""	"7"	""	"500058,500059"	""	"将你造成的5%的伤害转化为自身生命值"	""	""	""	""	""	""	""	
"500064"	""	""	""	""	""	""	"1"	""	"7"	""	"500064"	""	"攻击时有5%的几率，使自身的魔法攻击力提高1%，持续10秒"	""	""	""	""	""	""	""	
"500065"	""	""	""	""	""	""	"2"	""	"7"	""	"500065"	""	"攻击时有5%的几率，使自身的魔法攻击力提高2%，持续10秒"	""	""	""	""	""	""	""	
"500066"	""	""	""	""	""	""	"3"	""	"7"	""	"500066"	""	"攻击时有5%的几率，使自身的魔法攻击力提高3%，持续10秒"	""	""	""	""	""	""	""	
"500067"	""	""	""	""	""	""	"4"	""	"7"	""	"500067"	""	"攻击时有5%的几率，使自身的魔法攻击力提高4%，持续10秒"	""	""	""	""	""	""	""	
"500068"	""	""	""	""	""	""	"5"	""	"7"	""	"500068"	""	"攻击时有5%的几率，使自身的魔法攻击力提高5%，持续10秒"	""	""	""	""	""	""	""	
"500074"	""	""	""	""	""	""	"1"	""	"7"	""	"500074"	""	"提升1%闪避值"	""	""	""	""	""	""	""	
"500075"	""	""	""	""	""	""	"2"	""	"7"	""	"500075"	""	"提升2%闪避值"	""	""	""	""	""	""	""	
"500076"	""	""	""	""	""	""	"3"	""	"7"	""	"500076"	""	"提升3%闪避值"	""	""	""	""	""	""	""	
"500077"	""	""	""	""	""	""	"4"	""	"7"	""	"500077"	""	"提升4%闪避值"	""	""	""	""	""	""	""	
"500078"	""	""	""	""	""	""	"5"	""	"7"	""	"500078"	""	"提升5%闪避值"	""	""	""	""	""	""	""	
"500084"	""	""	""	""	""	""	"1"	""	"7"	""	"500084"	""	"提升术元粒总量的2%"	""	""	""	""	""	""	""	
"500085"	""	""	""	""	""	""	"2"	""	"7"	""	"500085"	""	"使升术元粒总量的4%"	""	""	""	""	""	""	""	
"500086"	""	""	""	""	""	""	"3"	""	"7"	""	"500086"	""	"提升术元粒总量的6%"	""	""	""	""	""	""	""	
"500087"	""	""	""	""	""	""	"4"	""	"7"	""	"500087"	""	"使升术元粒总量的8%"	""	""	""	""	""	""	""	
"500088"	""	""	""	""	""	""	"5"	""	"7"	""	"500088"	""	"提升术元粒总量的10%"	""	""	""	""	""	""	""	
"1000"	"冠军的"	""	""	""	""	""	""	""	""	""	"1001,1002,1003"	""	""	""	""	""	""	""	""	""	
"1010"	"幽灵的"	""	""	""	""	""	""	""	""	""	"1011,1012,1013"	""	""	""	""	""	""	""	""	""	
"1020"	"狂热的"	""	""	""	""	""	""	""	""	""	"1021,1022"	""	""	""	""	""	""	""	""	""	
"1030"	"狂暴的"	""	""	""	""	""	""	""	""	""	"1031,1032,1033"	""	""	""	""	""	""	""	""	""	
"1040"	"强壮的"	""	""	""	""	""	""	""	""	""	"1041"	""	""	""	""	""	""	""	""	""	
"2000"	"削弱护甲"	""	""	""	""	""	""	""	""	""	"2001"	""	""	""	""	""	""	""	""	""	
"2010"	"冰霜强化"	""	""	""	""	""	""	""	""	""	"2011,2012"	""	""	""	""	""	""	""	""	""	
"2020"	"火焰强化"	""	""	""	""	""	""	""	""	""	"2021,2022"	""	""	""	""	""	""	""	""	""	
"2030"	"闪电强化"	""	""	""	""	""	""	""	""	""	"2031,2032"	""	""	""	""	""	""	""	""	""	
"2040"	"元素抵抗"	""	""	""	""	""	""	""	""	""	"2041,2042,2043"	""	""	""	""	""	""	""	""	""	
"2050"	"快速"	""	""	""	""	""	""	""	""	""	"2051"	""	""	""	""	""	""	""	""	""	
"2060"	"魔化皮肤"	""	""	""	""	""	""	""	""	""	"2061,2062"	""	""	""	""	""	""	""	""	""	
"2070"	"石头皮肤"	""	""	""	""	""	""	""	""	""	"2071,2072"	""	""	""	""	""	""	""	""	""	
"2080"	"生命偷取"	""	""	""	""	""	""	""	""	""	"2081"	""	""	""	""	""	""	""	""	""	
"2090"	"法力燃烧"	""	""	""	""	""	""	""	""	""	"2091"	""	""	""	""	""	""	""	""	""	
"2100"	"沼泽"	""	""	""	""	""	""	""	""	""	"2101"	""	""	""	""	""	""	""	""	""	
"3000"	"冰霜易伤"	""	""	""	""	""	""	""	""	""	"3000"	""	""	""	""	""	""	""	""	""	
"3010"	"火焰易伤"	""	""	""	""	""	""	""	""	""	"3010"	""	""	""	""	""	""	""	""	""	
"3020"	"雷电易伤"	""	""	""	""	""	""	""	""	""	"3020"	""	""	""	""	""	""	""	""	""	
"3030"	"毒性易伤"	""	""	""	""	""	""	""	""	""	"3030"	""	""	""	""	""	""	""	""	""	
"3040"	"魔物易伤"	""	""	""	""	""	""	""	""	""	"3040"	""	""	""	""	""	""	""	""	""	
"5000"	"所有等级+1"	""	""	""	"0"	"0"	"1"	""	"7"	"15"	"5000"	""	"所有技能等级+1"	""	"-1"	""	""	""	""	""	
"5001"	"狂击等级+5"	""	""	""	"100"	"0"	"1"	""	"1"	"15"	"5001"	""	"狂击技能+5"	""	"1000"	""	""	""	""	""	
"99999"	"测试"	""	""	""	""	""	""	""	""	""	"99999"	""	""	""	""	""	""	""	""	""	
"60500"	"术门觉醒：流光初现"	""	""	""	""	""	""	""	""	""	"60500,60501,60502"	""	""	""	""	""	""	""	""	""	
"60510"	"术门觉醒：五彩斑斓"	""	""	""	""	""	""	""	""	""	"60510,60511,60512"	""	""	""	""	""	""	""	""	""	
"60520"	"术门觉醒：珠光宝气"	""	""	""	""	""	""	""	""	""	"60520,60521,60522,60523"	""	""	""	""	""	""	""	""	""	
"60530"	"术门觉醒：光华万丈"	""	""	""	""	""	""	""	""	""	"60530,60531,60532,60533"	""	""	""	""	""	""	""	""	""	
"60540"	"术门觉醒：龙神降世"	""	""	""	""	""	""	""	""	""	"60540,60541,60542,60543,60544"	""	""	""	""	""	""	""	""	""	
