"刷新id"	"刷新方式（0：慢出可重生1：慢出不重生2：快出可重生3：快出不重生4：重复出生）"	"随机/顺序（0：随机1：顺序）"	"刷新间隔下限（单位：ms）"	"刷新间隔上限（单位：ms）"	"NPCID（刷新了什么NPC)"	"入口点(出生在哪个点)"	"层数（0-2147483647）"	"刷新缘由（0:场景创建,1:触发器）"	"刷新数量"	"随机角度左偏（单位：度）"	"随机角度右偏（单位：度）"	"随机距离"	"造物组"	"组群(仇恨连接)"	"组群Add"	"服务器控制按时间刷新开始时间"	"服务器控制按时间刷新结束时间"	"空闲移动0=无1=巡逻2=游荡3=组巡逻"	"巡逻点1"	"巡逻点2"	"巡逻点3"	"游荡距离"	"游荡休息时间（单位：ms）"	"出生脚本"	"出生表现"	"死亡脚本"	"掩码0x01=玩家死亡后重刷"	
"id"	"spawnType"	"spawnOrder"	"spawnTimeMin"	"spawnTimeMax"	"npcIDs"	"spawnPoint"	"layerid"	"spawnCause"	"num"	"randomAngleLeft"	"randomAngleRight"	"randomDistanceMax"	"creatureGroup"	"groupID"	"group_add"	"servSpawnStartTime"	"servSpawnEndTime"	"idleMotionType"	"patrol_1"	"patrol_2"	"patrol_3"	"wanderDistance"	"wanderRestTime"	"spawnScript"	"spawn_action"	"dead_script"	"flags"	
"int"	"int"	"int"	"int"	"int"	"int[]"	"string"	"int"	"int"	"int"	"int"	"int"	"float"	"int"	"int"	"bool"	"string"	"string"	"int"	"string"	"string"	"string"	"float"	"int[2]"	"string"	"int"	"string"	"int"	
"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"s"	"cs"	"cs"	"s"	"s"	"s"	"s"	"s"	"cs"	"s"	"cs"	"s"	"s"	
"10030146"	"2"	"1"	"200"	"1000"	"12146"	"scn1003_caiji_zhiliao"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030147"	"2"	"1"	"200"	"1000"	"12147"	"scn1003_caiji_pengren2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030148"	"2"	"1"	"200"	"1000"	"12148"	"scn1003_npc_xiaohai"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030149"	"2"	"1"	"200"	"1000"	"12149"	"scn1003_npc_moyu"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030150"	"2"	"1"	"200"	"1000"	"12150"	"scn1003_caiji_diaochaqingkuang"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030151"	"2"	"1"	"200"	"1000"	"12151"	"scn1003_npc_caozilan2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030152"	"2"	"1"	"200"	"1000"	"12152"	"scn1003_caiji_caozilan"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030153"	"2"	"1"	"200"	"1000"	"12153"	"scn1003_npc_baiyi5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030154"	"2"	"1"	"200"	"1000"	"12154"	"scn1003_guai_beiweishibing3"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030155"	"2"	"1"	"200"	"1000"	"12155"	"scn1003_guai_beiweimitan"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030156"	"2"	"1"	"200"	"1000"	"12156"	"scn1003_guai_xiaodaocheng"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030157"	"2"	"1"	"200"	"1000"	"12157"	"scn1003_caiji_xiaodaocheng"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030158"	"2"	"1"	"200"	"1000"	"12158"	"scn1003_npc_xiaodaocheng"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030159"	"2"	"1"	"200"	"1000"	"12159"	"scn1003_npc_beiweimishi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030160"	"2"	"1"	"200"	"1000"	"12160"	"scn1003_guai_liuxiuren"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030161"	"2"	"1"	"200"	"1000"	"12161"	"scn1003_guai_chang"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030162"	"2"	"1"	"200"	"1000"	"12162"	"scn1003_guai_baixiaoyi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030163"	"2"	"1"	"200"	"1000"	"12163"	"scn1003_caiji_baixiaoyi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030164"	"2"	"1"	"200"	"1000"	"12164"	"scn1003_guai_yu"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030165"	"2"	"1"	"200"	"1000"	"12165"	"scn1003_guai_liuzixun"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030166"	"2"	"1"	"200"	"1000"	"12166"	"scn1003_npc_chang"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030167"	"2"	"1"	"200"	"1000"	"12167"	"scn1003_npc_liuzixun"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030168"	"2"	"1"	"200"	"1000"	"12168"	"scn1003_caiji_chang"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030169"	"2"	"1"	"200"	"1000"	"12169"	"scn1003_caiji_liuzixun"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030170"	"2"	"1"	"200"	"1000"	"12170"	"scn1003_guai_madui"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030171"	"2"	"1"	"200"	"1000"	"12171"	"scn1003_guai_machefu"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030172"	"2"	"1"	"200"	"1000"	"12172"	"scn1003_npc_xiaoye3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030173"	"2"	"1"	"200"	"1000"	"12173"	"scn1003_npc_xiaoyiming4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030174"	"2"	"1"	"200"	"1000"	"46007"	"scn1003_worldboss3"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030175"	"2"	"1"	"200"	"1000"	"46008"	"scn1003_worldboss4"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030200"	"2"	"1"	"200"	"1000"	"46009"	"scn1003_worldboss5"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030201"	"2"	"1"	"200"	"1000"	"46010"	"scn1003_worldboss6"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030202"	"2"	"1"	"200"	"1000"	"46011"	"scn1003_worldboss7"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030203"	"2"	"1"	"200"	"1000"	"46012"	"scn1003_worldboss8"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10030176"	"2"	"1"	"200"	"1000"	"12174"	"scn1003_guai_jingyingnanchaoshibing1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030177"	"2"	"1"	"200"	"1000"	"12175"	"scn1003_guai_jingyinghunhun"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030178"	"2"	"1"	"200"	"1000"	"12176"	"scn1003_guai_jingyingyeshe1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030179"	"2"	"1"	"200"	"1000"	"12177"	"scn1003_guai_jingyingyezhu1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030180"	"2"	"1"	"200"	"1000"	"12178"	"scn1003_guai_jingyingcike"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030181"	"2"	"1"	"200"	"1000"	"12179"	"scn1003_guai_jingyingyezhu2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030182"	"2"	"1"	"200"	"1000"	"12180"	"scn1003_guai_jingyingyeshe2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030183"	"2"	"1"	"200"	"1000"	"12181"	"scn1003_guai_jingyinglanlushibing"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030184"	"2"	"1"	"200"	"1000"	"12182"	"scn1003_guai_jingyingnanchaoshibing2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030185"	"2"	"1"	"200"	"1000"	"12183"	"scn1003_guai_jingyingshe"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030186"	"2"	"1"	"200"	"1000"	"12184"	"scn1003_guai_jingyingyezhu3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030187"	"2"	"1"	"200"	"1000"	"12185"	"scn1003_guai_jingyinglang1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030188"	"2"	"1"	"200"	"1000"	"12186"	"scn1003_guai_jingyingbeiweishibing1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030189"	"2"	"1"	"200"	"1000"	"12187"	"scn1003_guai_jingyingbeiweishibing2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030190"	"2"	"1"	"200"	"1000"	"12188"	"scn1003_guai_jingyingnanchaojingbing"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030191"	"2"	"1"	"200"	"1000"	"12189"	"scn1003_guai_jingyingxiaoshibuxia"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030192"	"2"	"1"	"200"	"1000"	"12190"	"scn1003_guai_jingyingshuaige"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030193"	"2"	"1"	"200"	"1000"	"12191"	"scn1003_guai_jingyinglang2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030194"	"2"	"1"	"200"	"1000"	"12192"	"scn1003_guai_jingyingshibing"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030195"	"2"	"1"	"200"	"1000"	"12193"	"scn1003_guai_jingyingjundui"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030196"	"2"	"1"	"200"	"1000"	"12194"	"scn1003_guai_jingyingshanzei"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030197"	"2"	"1"	"200"	"1000"	"12195"	"scn1003_guai_jingyingbeiweishibing3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030198"	"2"	"1"	"200"	"1000"	"12196"	"scn1003_guai_jingyingbeiweimitan"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10030199"	"2"	"1"	"200"	"1000"	"12197"	"scn1003_guai_jingyingmadui"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040001"	"2"	"1"	"200"	"1000"	"13001"	"scn1004_g_hubenjun1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040002"	"2"	"1"	"200"	"1000"	"13002"	"scn1004_g_hubenjiangling1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040003"	"2"	"1"	"200"	"1000"	"13003"	"scn1004_npc_baiyi1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040004"	"2"	"1"	"200"	"1000"	"13004"	"scn1004_npc_ouyangyu1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040005"	"2"	"1"	"200"	"1000"	"13005"	"scn1004_npc_liuchuyu1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040006"	"2"	"1"	"200"	"1000"	"13006"	"scn1004_g_hubenjun2"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040007"	"2"	"1"	"200"	"1000"	"13007"	"scn1004_g_hubenjiangling2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040008"	"2"	"1"	"200"	"1000"	"13008"	"scn1004_g_shentianzi1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040009"	"2"	"1"	"200"	"1000"	"13009"	"scn1004_npc_shentianzi2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040010"	"2"	"1"	"200"	"1000"	"13010"	"scn1004_g_hubenjingying1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040011"	"2"	"1"	"200"	"1000"	"13011"	"scn1004_cj_liuchuyu2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040012"	"2"	"1"	"200"	"1000"	"13012"	"scn1004_cj_tiaoya"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040013"	"2"	"1"	"200"	"1000"	"13013"	"scn1004_npc_hubenjingying2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040014"	"2"	"1"	"200"	"1000"	"13015"	"scn1004_g_yeshe1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040015"	"2"	"1"	"200"	"1000"	"13016"	"scn1004_g_yezhu1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040016"	"2"	"1"	"200"	"1000"	"13017"	"scn1004_g_lang1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040017"	"2"	"1"	"200"	"1000"	"13018"	"scn1004_g_laohu1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040018"	"2"	"1"	"200"	"1000"	"13019"	"scn1004_cj_caoyao"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040019"	"2"	"1"	"200"	"1000"	"13020"	"scn1004_g_hubentanzi1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040020"	"2"	"1"	"200"	"1000"	"13021"	"scn1004_npc_baiyi2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040021"	"2"	"1"	"200"	"1000"	"13022"	"scn1004_npc_liuchuyu3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040022"	"2"	"1"	"200"	"1000"	"13023"	"scn1004_g_hubentanzi2"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040023"	"2"	"1"	"200"	"1000"	"13024"	"scn1004_g_mazei1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040024"	"2"	"1"	"200"	"1000"	"13025"	"scn1004_g_mazeitouling1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040025"	"2"	"1"	"200"	"1000"	"13026"	"scn1004_npc_mazeitouling2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040026"	"2"	"1"	"200"	"1000"	"13030"	"scn1004_npc_chunmin1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040027"	"2"	"1"	"200"	"1000"	"13033"	"scn1004_cj_xiexin"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040028"	"2"	"1"	"200"	"1000"	"13034"	"scn1004_g_mazei2"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040029"	"2"	"1"	"200"	"1000"	"13035"	"scn1004_npc_xiaohai1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040030"	"2"	"1"	"200"	"1000"	"13036"	"scn1004_cj_jiaozhirenzhi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040031"	"2"	"1"	"200"	"1000"	"13037"	"scn1004_cj_xinhao"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040032"	"2"	"1"	"200"	"1000"	"13038"	"scn1004_g_mazei3"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040033"	"2"	"1"	"200"	"1000"	"13039"	"scn1004_g_mazeishouwei1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040034"	"2"	"1"	"200"	"1000"	"13044"	"scn1004_cj_genzongbaiyi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040035"	"2"	"1"	"200"	"1000"	"13045"	"scn1004_cj_anzhongguancha"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040036"	"2"	"1"	"200"	"1000"	"13046"	"scn1004_npc_heiyiren1"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040037"	"2"	"1"	"200"	"1000"	"13047"	"scn1004_cj_fangchuxiaoxi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040038"	"2"	"1"	"200"	"1000"	"13048"	"scn1004_g_mazei4"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040039"	"2"	"1"	"200"	"1000"	"13049"	"scn1004_g_mazeishouwei2"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040040"	"2"	"1"	"200"	"1000"	"13050"	"scn1004_g_mazeixunluo1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040041"	"2"	"1"	"200"	"1000"	"13051"	"scn1004_g_mazeitouling4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040042"	"2"	"1"	"200"	"1000"	"13052"	"scn1004_npc_baiyi4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040043"	"2"	"1"	"200"	"1000"	"13053"	"scn1004_npc_liuchuyu5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040044"	"2"	"1"	"200"	"1000"	"13054"	"scn1004_g_heiyiren2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040045"	"2"	"1"	"200"	"1000"	"13055"	"scn1004_g_heiyijingrui"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040046"	"2"	"1"	"200"	"1000"	"13056"	"scn1004_g_heiyijingruitouling"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040047"	"2"	"1"	"200"	"1000"	"13057"	"scn1004_cj_liuchuyu6"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040048"	"2"	"1"	"200"	"1000"	"13058"	"scn1004_npc_heiyijingruitouling2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040049"	"2"	"1"	"200"	"1000"	"13060"	"scn1004_cj_xinwu"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10040050"	"2"	"1"	"200"	"1000"	"13061"	"scn1004_g_mazeijingbing"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040051"	"2"	"1"	"200"	"1000"	"13062"	"scn1004_g_xuehu1"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040052"	"2"	"1"	"200"	"1000"	"13063"	"scn1004_g_yunjindizi"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10040053"	"2"	"1"	"200"	"1000"	"13066"	"scn1004_g_yezhu3"	""	"0"	"20"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
