"怪物唯一ID"	"地图ID"	"位置标识"	"位置X坐标"	"位置Y坐标"	"位置Z坐标"	"初始朝向(Z为正方向的旋转度数)"	
"50490008"	"5049"	"scn5049_xiaoguai5"	"84.230000"	"50.100000"	"34.400000"	"90.000000"	
"50490009"	"5049"	"scn5049_xiaoguai6"	"77.530000"	"50.100000"	"34.400000"	"90.000000"	
"50490010"	"5049"	"scn5049_boss2"	"71.720000"	"50.100000"	"34.400000"	"90.000000"	
"50490011"	"5049"	"scn5049_yuancheng2"	"71.700000"	"50.100000"	"33.200000"	"90.000000"	
"50490012"	"5049"	"scn5049_yuancheng2"	"71.800000"	"50.100000"	"35.530000"	"90.000000"	
"50500001"	"5050"	"scn5050_xiaoguai1"	"118.470000"	"50.100000"	"80.100000"	"270.000000"	
"50500002"	"5050"	"scn5050_xiaoguai2"	"123.840000"	"50.100000"	"80.100000"	"270.000000"	
"50500003"	"5050"	"scn5050_xiaoguai3"	"129.710000"	"50.100000"	"80.100000"	"270.000000"	
"50500004"	"5050"	"scn5050_boss1"	"134.820000"	"50.100000"	"80.100000"	"270.048800"	
"50500005"	"5050"	"scn5050_yuancheng1"	"134.820000"	"50.100000"	"81.420000"	"270.048800"	
"50500006"	"5050"	"scn5050_yuancheng1"	"134.820000"	"50.100000"	"79.420000"	"270.048800"	
"50500007"	"5050"	"scn5050_xiaoguai4"	"141.100000"	"50.100000"	"80.100000"	"270.000000"	
"50500008"	"5050"	"scn5050_xiaoguai5"	"147.410000"	"50.100000"	"80.100000"	"270.000000"	
"50500009"	"5050"	"scn5050_xiaoguai6"	"153.730000"	"50.100000"	"80.100000"	"270.000000"	
"50500010"	"5050"	"scn5050_boss2"	"157.930000"	"50.100000"	"80.100000"	"270.000000"	
"50500011"	"5050"	"scn5050_yuancheng2"	"157.972900"	"50.100000"	"81.200000"	"270.000000"	
"50500012"	"5050"	"scn5050_yuancheng2"	"157.887100"	"50.100000"	"79.000000"	"270.000000"	
"374010001"	"37401"	"scn37401_1team1j_1"	"183.890000"	"54.978000"	"183.600000"	"0.000000"	
"374010002"	"37401"	"scn37401_1team1j_2"	"187.020000"	"54.978000"	"183.660000"	"0.000000"	
"374010003"	"37401"	"scn37401_1team1j_3"	"190.240000"	"54.978000"	"183.730000"	"0.000000"	
"374010004"	"37401"	"scn37401_1team1y_4"	"185.360000"	"54.978000"	"180.920000"	"0.000000"	
"374010005"	"37401"	"scn37401_1team1y_5"	"188.530000"	"54.978000"	"181.020000"	"0.000000"	
"374010006"	"37401"	"scn37401_1team2y_5"	"188.550000"	"54.978000"	"161.200000"	"0.000000"	
"374010007"	"37401"	"scn37401_1team2y_4"	"185.380000"	"54.978000"	"161.100000"	"0.000000"	
"374010008"	"37401"	"scn37401_1team2j_3"	"190.260000"	"54.978000"	"163.900000"	"0.000000"	
"374010009"	"37401"	"scn37401_1team2j_2"	"187.040000"	"54.978000"	"163.800000"	"0.000000"	
"374010010"	"37401"	"scn37401_1team2j_1"	"183.910000"	"54.978000"	"163.800000"	"0.000000"	
"374010011"	"37401"	"scn37401_1team3j_1"	"185.180000"	"54.978000"	"145.700000"	"0.000000"	
"374010012"	"37401"	"scn37401_1team3j_2"	"188.310000"	"54.978000"	"145.700000"	"0.000000"	
"374010013"	"37401"	"scn37401_1team3j_3"	"191.530000"	"54.978000"	"145.800000"	"0.000000"	
"374010014"	"37401"	"scn37401_1team3y_4"	"186.650000"	"54.978000"	"143.000000"	"0.000000"	
"374010015"	"37401"	"scn37401_1team3y_5"	"189.820000"	"54.978000"	"143.100000"	"0.000000"	
"374010016"	"37401"	"scn37401_1team4y_5"	"205.540000"	"54.978000"	"143.780000"	"272.000600"	
"374010017"	"37401"	"scn37401_1team4y_4"	"205.540000"	"54.978000"	"140.340000"	"272.000600"	
"374010018"	"37401"	"scn37401_1team4j_3"	"202.750000"	"54.978000"	"145.070000"	"270.520300"	
"374010019"	"37401"	"scn37401_1team4j_2"	"202.790000"	"54.978000"	"142.220000"	"272.000600"	
"374010020"	"37401"	"scn37401_1team4j_1"	"202.930000"	"54.978000"	"139.010000"	"272.000600"	
"374010021"	"37401"	"scn37401_1team5y_5"	"217.360000"	"54.978000"	"135.400000"	"0.000000"	
"374010022"	"37401"	"scn37401_1team5j_1"	"212.720000"	"54.978000"	"138.000000"	"0.000000"	
"374010023"	"37401"	"scn37401_1team5j_2"	"215.850000"	"54.978000"	"138.000000"	"0.000000"	
"374010024"	"37401"	"scn37401_1team5j_3"	"219.070000"	"54.978000"	"138.100000"	"0.000000"	
"374010025"	"37401"	"scn37401_1team5y_4"	"214.190000"	"54.978000"	"135.300000"	"0.000000"	
"374010026"	"37401"	"scn37401_2team1j_3"	"221.950000"	"54.978000"	"162.450000"	"179.991700"	
"374010027"	"37401"	"scn37401_2team1y_5"	"220.240000"	"54.978000"	"165.250000"	"179.991700"	
"374010028"	"37401"	"scn37401_2team1y_4"	"217.070000"	"54.978000"	"165.150000"	"179.991700"	
"374010029"	"37401"	"scn37401_2team1j_2"	"218.730000"	"54.978000"	"162.380000"	"179.991700"	
"374010030"	"37401"	"scn37401_2team1j_1"	"215.600000"	"54.978000"	"162.320000"	"179.991700"	
"374010031"	"37401"	"scn37401_2team2j_1"	"216.940000"	"54.978000"	"185.490000"	"179.991700"	
"374010032"	"37401"	"scn37401_2team2j_2"	"220.070000"	"54.978000"	"185.550000"	"179.991700"	
"374010033"	"37401"	"scn37401_2team2j_3"	"223.290000"	"54.978000"	"185.620000"	"179.991700"	
"374010034"	"37401"	"scn37401_2team2j_4"	"218.410000"	"54.978000"	"188.320000"	"179.991700"	
"374010035"	"37401"	"scn37401_2team2j_5"	"221.580000"	"54.978000"	"188.420000"	"179.991700"	
"374010036"	"37401"	"scn37401_2team3j_5"	"211.940000"	"54.978000"	"181.040000"	"90.892620"	
"374010037"	"37401"	"scn37401_2team3j_4"	"213.770000"	"54.978000"	"182.320000"	"90.892620"	
"374010038"	"37401"	"scn37401_2team3j_3"	"213.800000"	"54.978000"	"176.840000"	"90.892620"	
"374010039"	"37401"	"scn37401_2team3j_2"	"213.850000"	"54.978000"	"179.550000"	"90.892620"	
"374010040"	"37401"	"scn37401_2team3j_1"	"211.890000"	"54.978000"	"178.220000"	"90.892620"	
"374010041"	"37401"	"scn37401_2team4j_1"	"228.400000"	"54.978000"	"178.560000"	"270.733200"	
"374010042"	"37401"	"scn37401_2team4j_2"	"226.240000"	"54.978000"	"179.890000"	"270.733200"	
"374010043"	"37401"	"scn37401_2team4j_3"	"226.190000"	"54.978000"	"177.180000"	"270.733200"	
"374010044"	"37401"	"scn37401_2team4j_4"	"226.160000"	"54.978000"	"182.660000"	"270.733200"	
"374010045"	"37401"	"scn37401_2team4j_5"	"228.450000"	"54.978000"	"181.380000"	"270.733200"	
"374010046"	"37401"	"scn37401_3team1j_1"	"218.240000"	"54.978000"	"208.130000"	"179.991700"	
"374010047"	"37401"	"scn37401_3team1j_2"	"219.880000"	"54.978000"	"208.190000"	"179.991700"	
"374010048"	"37401"	"scn37401_3team1j_3"	"221.410000"	"54.978000"	"208.170000"	"179.991700"	
"374010049"	"37401"	"scn37401_3team1j_4"	"218.220000"	"54.978000"	"210.960000"	"179.991700"	
"374010050"	"37401"	"scn37401_3team1j_5"	"221.390000"	"54.978000"	"211.060000"	"179.991700"	
"374010051"	"37401"	"scn37401_3team2j_1"	"235.470000"	"54.978000"	"220.120000"	"270.158900"	
"374010052"	"37401"	"scn37401_3team2j_2"	"235.520000"	"54.978000"	"216.990000"	"270.158900"	
"374010053"	"37401"	"scn37401_3team2j_3"	"235.580000"	"54.978000"	"213.770000"	"270.158900"	
"374010054"	"37401"	"scn37401_3team2j_4"	"238.290000"	"54.978000"	"218.640000"	"270.158900"	
"374010055"	"37401"	"scn37401_3team2j_5"	"238.390000"	"54.978000"	"215.470000"	"270.158900"	
"374010056"	"37401"	"scn37401_3team3j_1"	"232.610000"	"54.978000"	"234.630000"	"179.991700"	
"374010057"	"37401"	"scn37401_3team3j_2"	"235.740000"	"54.978000"	"234.690000"	"179.991700"	
"374010058"	"37401"	"scn37401_3team3j_3"	"238.960000"	"54.978000"	"234.760000"	"179.991700"	
"374010059"	"37401"	"scn37401_3team3j_4"	"234.080000"	"54.978000"	"237.460000"	"179.991700"	
"374010060"	"37401"	"scn37401_3team3j_5"	"237.250000"	"54.978000"	"237.560000"	"179.991700"	
"374010061"	"37401"	"scn37401_3team4j_1"	"221.700000"	"54.978000"	"232.930000"	"89.337260"	
"374010062"	"37401"	"scn37401_3team4j_2"	"221.600000"	"54.978000"	"236.130000"	"89.337260"	
"374010063"	"37401"	"scn37401_3team4j_3"	"221.500000"	"54.978000"	"239.030000"	"87.856940"	
"374010064"	"37401"	"scn37401_3team4y_4"	"219.200000"	"54.978000"	"234.230000"	"89.337260"	
"374010065"	"37401"	"scn37401_3team4y_5"	"219.200000"	"54.978000"	"237.730000"	"89.337260"	
"374010066"	"37401"	"scn37401_3team5y_5"	"206.470000"	"54.978000"	"237.800000"	"89.337260"	
"374010067"	"37401"	"scn37401_3team5y_4"	"206.470000"	"54.978000"	"234.300000"	"89.337260"	
"374010068"	"37401"	"scn37401_3team5j_3"	"208.770000"	"54.978000"	"239.100000"	"87.856940"	
"374010069"	"37401"	"scn37401_3team5j_2"	"208.870000"	"54.978000"	"236.200000"	"89.337260"	
"374010070"	"37401"	"scn37401_3team5j_1"	"208.970000"	"54.978000"	"233.000000"	"89.337260"	
"374010071"	"37401"	"scn37401_way_1"	"170.200000"	"55.000000"	"192.400000"	"89.337260"	
"374010072"	"37401"	"scn37401_way_2"	"187.600000"	"55.000000"	"192.600000"	"89.337260"	
"374010073"	"37401"	"scn37401_way_3"	"187.800000"	"55.000000"	"174.500000"	"89.337260"	
"374010074"	"37401"	"scn37401_way_4"	"188.110000"	"55.000000"	"144.120000"	"89.337260"	
"374010075"	"37401"	"scn37401_way_5"	"208.040000"	"55.000000"	"144.350000"	"89.337260"	
"374010076"	"37401"	"scn37401_way_6"	"219.080000"	"55.000000"	"136.140000"	"0.000000"	
"374010077"	"37401"	"scn37401_way_7"	"219.080000"	"55.000000"	"152.260000"	"0.000000"	
"374010078"	"37401"	"scn37401_way_8"	"219.080000"	"55.000000"	"180.120000"	"0.000000"	
"374010079"	"37401"	"scn37401_way_9"	"220.240000"	"55.000000"	"194.100000"	"0.000000"	
"374010080"	"37401"	"scn37401_way_10"	"220.240000"	"55.000000"	"214.490000"	"90.000000"	
"374010081"	"37401"	"scn37401_way_11"	"237.180000"	"55.000000"	"215.050000"	"0.000000"	
"374010082"	"37401"	"scn37401_way_12"	"237.180000"	"55.000000"	"236.610000"	"270.000000"	
"374010083"	"37401"	"scn37401_way_13"	"211.100000"	"55.000000"	"236.610000"	"270.000000"	
"374010084"	"37401"	"scn37401_way_14"	"199.090000"	"55.000000"	"232.020000"	"270.000000"	
"374010085"	"37401"	"scn37401_way_15"	"192.080000"	"55.000000"	"227.450000"	"270.000000"	
"374020001"	"37402"	"scn37402_1team1j_1"	"56.110000"	"47.960000"	"75.440000"	"0.000000"	
"374020002"	"37402"	"scn37402_1team1j_2"	"54.110000"	"47.960000"	"75.340000"	"0.000000"	
"374020003"	"37402"	"scn37402_1team1j_3"	"58.110000"	"47.960000"	"75.440000"	"0.000000"	
"374020004"	"37402"	"scn37402_1team2j_1"	"35.100000"	"47.980000"	"56.860000"	"180.000800"	
"374020005"	"37402"	"scn37402_1team2j_2"	"32.600000"	"47.980000"	"56.860000"	"180.000100"	
"374020006"	"37402"	"scn37402_1team2j_3"	"30.600000"	"47.980000"	"56.960000"	"180.000800"	
"374020007"	"37402"	"scn37402_1team2y_5"	"33.900000"	"47.980000"	"58.660000"	"180.000100"	
"374020008"	"37402"	"scn37402_1team1y_4"	"57.110000"	"47.960000"	"73.900000"	"0.000000"	
"374020009"	"37402"	"scn37402_1team1y_5"	"55.110000"	"47.960000"	"73.900000"	"0.000000"	
"374020010"	"37402"	"scn37402_1team2y_4"	"31.800000"	"47.980000"	"58.760000"	"180.000800"	
"374020011"	"37402"	"scn37402_1team3j_1"	"88.060000"	"55.610000"	"41.200000"	"89.509330"	
"374020012"	"37402"	"scn37402_1team3j_2"	"88.080000"	"55.610000"	"38.200000"	"89.509330"	
"374020013"	"37402"	"scn37402_1team3j_3"	"88.110000"	"55.610000"	"35.300000"	"89.509330"	
"374020014"	"37402"	"scn37402_1team4j_3"	"49.750000"	"50.351000"	"40.690000"	"91.545360"	
"374020015"	"37402"	"scn37402_1team4j_2"	"49.670000"	"50.351000"	"37.790000"	"91.545360"	
"374020016"	"37402"	"scn37402_1team4j_1"	"49.590000"	"50.351000"	"34.790000"	"91.545360"	
"374020017"	"37402"	"scn37402_1team3y_4"	"90.570000"	"55.610000"	"39.920000"	"89.509330"	
"374020018"	"37402"	"scn37402_1team3y_5"	"90.590000"	"55.610000"	"36.820000"	"89.509330"	
"374020019"	"37402"	"scn37402_1team4y_5"	"47.210000"	"50.351000"	"39.260000"	"91.545360"	
"374020020"	"37402"	"scn37402_1team4y_4"	"47.130000"	"50.351000"	"36.160000"	"91.545360"	
"374020021"	"37402"	"scn37402_1team5j_1"	"139.760000"	"53.820000"	"45.000000"	"90.000000"	
"374020022"	"37402"	"scn37402_1team5j_2"	"139.760000"	"53.820000"	"42.800000"	"90.000000"	
"374020023"	"37402"	"scn37402_1team5j_3"	"139.760000"	"53.820000"	"40.500000"	"90.000000"	
"374020024"	"37402"	"scn37402_1team5j_4"	"137.960000"	"53.820000"	"45.000000"	"90.000000"	
"374020025"	"37402"	"scn37402_1team5j_5"	"137.960000"	"53.820000"	"42.800000"	"90.000000"	
"374020026"	"37402"	"scn37402_1team5j_6"	"137.960000"	"53.820000"	"40.400000"	"90.000000"	
"374020027"	"37402"	"scn37402_1team5j_a"	"142.120000"	"53.820000"	"42.900000"	"90.000000"	
"374020028"	"37402"	"scn37402_1team6j_a"	"145.890000"	"53.820000"	"30.910000"	"180.539600"	
"374020029"	"37402"	"scn37402_1team6j_6"	"147.430000"	"53.820000"	"36.160000"	"180.260300"	
"374020030"	"37402"	"scn37402_1team6j_5"	"145.720000"	"53.820000"	"36.120000"	"180.260300"	
"374020031"	"37402"	"scn37402_1team6j_4"	"144.160000"	"53.820000"	"36.150000"	"180.260300"	
"374020032"	"37402"	"scn37402_1team6j_3"	"147.590000"	"53.820000"	"38.890000"	"180.260000"	
"374020033"	"37402"	"scn37402_1team6j_2"	"145.950000"	"53.820000"	"38.920000"	"180.259500"	
"374020034"	"37402"	"scn37402_1team6j_1"	"144.140000"	"53.820000"	"38.980000"	"180.260300"	
"374020035"	"37402"	"scn37402_2team1j_1"	"88.690000"	"48.450000"	"111.290000"	"180.000800"	
"374020036"	"37402"	"scn37402_2team1j_2"	"92.690000"	"48.450000"	"114.290000"	"180.000800"	
"374020037"	"37402"	"scn37402_2team1j_3"	"92.690000"	"48.450000"	"111.290000"	"180.000800"	
"374020038"	"37402"	"scn37402_2team1j_4"	"90.690000"	"48.450000"	"111.290000"	"180.000800"	
"374020039"	"37402"	"scn37402_2team1j_5"	"90.690000"	"48.450000"	"114.290000"	"180.000800"	
"374020040"	"37402"	"scn37402_2team1j_6"	"88.690000"	"48.450000"	"114.290000"	"180.000800"	
"374020041"	"37402"	"scn37402_2team2j_1"	"138.570000"	"48.970000"	"110.090000"	"271.302000"	
"374020042"	"37402"	"scn37402_2team2j_2"	"138.630000"	"48.970000"	"112.990000"	"271.302000"	
"374020043"	"37402"	"scn37402_2team2j_3"	"138.690000"	"48.970000"	"115.690000"	"271.302000"	
"374020044"	"37402"	"scn37402_2team2j_4"	"136.100000"	"48.970000"	"111.350000"	"271.302000"	
"374020045"	"37402"	"scn37402_2team2j_5"	"136.170000"	"48.970000"	"114.440000"	"271.302000"	
"374020046"	"37402"	"scn37402_2team3j_5"	"153.420000"	"48.207000"	"88.200000"	"0.000000"	
"374020047"	"37402"	"scn37402_2team3j_4"	"150.320000"	"48.207000"	"88.200000"	"0.000000"	
"374020048"	"37402"	"scn37402_2team3j_3"	"154.620000"	"48.207000"	"85.700000"	"0.000000"	
"374020049"	"37402"	"scn37402_2team3j_2"	"152.020000"	"48.207000"	"85.700000"	"0.000000"	
"374020050"	"37402"	"scn37402_2team3j_1"	"149.220000"	"48.207000"	"85.700000"	"0.000000"	
"374020051"	"37402"	"scn37402_2team4j_1"	"203.920000"	"48.550000"	"83.300000"	"269.289100"	
"374020052"	"37402"	"scn37402_2team4j_2"	"201.460000"	"48.550000"	"87.870000"	"269.289100"	
"374020053"	"37402"	"scn37402_2team4j_3"	"203.960000"	"48.550000"	"87.910000"	"269.289100"	
"374020054"	"37402"	"scn37402_2team4j_4"	"201.420000"	"48.550000"	"83.270000"	"269.289100"	
"374020055"	"37402"	"scn37402_2team4j_5"	"201.490000"	"48.550000"	"85.670000"	"269.289100"	
"374020056"	"37402"	"scn37402_3team1j_1"	"229.020000"	"54.590000"	"49.930000"	"270.000000"	
"374020057"	"37402"	"scn37402_3team1j_2"	"231.120000"	"54.590000"	"49.930000"	"270.000000"	
"374020058"	"37402"	"scn37402_3team1j_3"	"233.020000"	"54.590000"	"49.930000"	"270.000000"	
"374020059"	"37402"	"scn37402_3team1j_4"	"232.020000"	"54.590000"	"48.030000"	"270.000000"	
"374020060"	"37402"	"scn37402_3team1j_5"	"232.120000"	"54.590000"	"51.730000"	"270.000000"	
"374020061"	"37402"	"scn37402_3team2j_5"	"257.710000"	"54.681000"	"48.190000"	"270.614000"	
"374020062"	"37402"	"scn37402_3team2j_4"	"257.740000"	"54.681000"	"51.180000"	"270.613800"	
"374020063"	"37402"	"scn37402_3team2j_3"	"255.200000"	"54.681000"	"47.510000"	"270.613700"	
"374020064"	"37402"	"scn37402_3team2j_2"	"255.230000"	"54.681000"	"49.910000"	"270.614000"	
"374020065"	"37402"	"scn37402_3team2j_1"	"255.250000"	"54.681000"	"52.510000"	"270.613300"	
"374020066"	"37402"	"scn37402_3team3j_1"	"253.350000"	"55.120000"	"66.090000"	"180.000600"	
"374020067"	"37402"	"scn37402_3team3j_2"	"256.250000"	"55.120000"	"66.090000"	"180.000100"	
"374020068"	"37402"	"scn37402_3team3j_3"	"258.650000"	"55.120000"	"66.090000"	"180.000100"	
"374020069"	"37402"	"scn37402_3team3j_4"	"254.650000"	"55.120000"	"64.090000"	"180.000100"	
"374020070"	"37402"	"scn37402_3team3j_5"	"257.650000"	"55.120000"	"64.090000"	"180.000100"	
"374020071"	"37402"	"scn37402_3team4j_5"	"257.500000"	"54.760000"	"79.600000"	"180.000100"	
"374020072"	"37402"	"scn37402_3team4j_4"	"254.800000"	"54.760000"	"79.600000"	"180.000100"	
"374020073"	"37402"	"scn37402_3team4j_3"	"258.400000"	"54.760000"	"81.700000"	"180.000100"	
"374020074"	"37402"	"scn37402_3team4j_2"	"256.100000"	"54.760000"	"81.700000"	"180.000100"	
"374020075"	"37402"	"scn37402_3team4j_1"	"253.500000"	"54.760000"	"81.700000"	"180.000100"	
"374020076"	"37402"	"scn37402_1team7_5"	"31.240000"	"48.080000"	"97.450000"	"180.000800"	
"374020077"	"37402"	"scn37402_1team7_4"	"34.330000"	"48.080000"	"97.380000"	"180.000800"	
"374020078"	"37402"	"scn37402_1team7_3"	"29.790000"	"48.080000"	"99.970000"	"180.000800"	
"374020079"	"37402"	"scn37402_1team7_2"	"32.690000"	"48.080000"	"99.920000"	"180.000800"	
"374020080"	"37402"	"scn37402_1team7_1"	"35.680000"	"48.080000"	"99.860000"	"180.000800"	
"374020081"	"37402"	"scn37402_1team8_1"	"59.600000"	"48.080000"	"97.300000"	"0.000000"	
"374020082"	"37402"	"scn37402_1team8_2"	"56.600000"	"48.080000"	"97.400000"	"0.000000"	
"374020083"	"37402"	"scn37402_1team8_3"	"53.700000"	"48.080000"	"97.500000"	"0.000000"	
"374020084"	"37402"	"scn37402_1team8_4"	"58.200000"	"48.080000"	"94.900000"	"0.000000"	
"374020085"	"37402"	"scn37402_1team8_5"	"55.100000"	"48.080000"	"94.900000"	"0.000000"	
"374020086"	"37402"	"scn37402_1team9_1"	"113.150000"	"50.358000"	"35.180000"	"89.132100"	
"374020087"	"37402"	"scn37402_1team9_2"	"113.050000"	"50.358000"	"38.180000"	"89.132100"	
"374020088"	"37402"	"scn37402_1team9_3"	"113.150000"	"50.358000"	"41.080000"	"89.132100"	
"374020089"	"37402"	"scn37402_1team9_4"	"110.550000"	"50.358000"	"36.480000"	"89.132100"	
"374020090"	"37402"	"scn37402_1team9_5"	"110.650000"	"50.358000"	"39.580000"	"89.132100"	
"374020091"	"37402"	"scn37402_1team10"	"121.010000"	"50.358000"	"41.940000"	"89.132100"	
"374020092"	"37402"	"scn37402_1team10"	"122.810000"	"50.358000"	"41.970000"	"89.132100"	
"374020093"	"37402"	"scn37402_1team10"	"124.360000"	"50.358000"	"41.990000"	"89.132100"	
"374020094"	"37402"	"scn37402_1team10"	"125.930000"	"50.358000"	"42.010000"	"89.132100"	
"374020095"	"37402"	"scn37402_1team10"	"126.050000"	"50.358000"	"34.210000"	"89.132100"	
"374020096"	"37402"	"scn37402_1team10"	"124.480000"	"50.358000"	"34.190000"	"89.132100"	
"374020097"	"37402"	"scn37402_1team10"	"122.930000"	"50.358000"	"34.170000"	"89.132100"	
"374020098"	"37402"	"scn37402_1team10"	"121.130000"	"50.358000"	"34.140000"	"89.132100"	
"374020099"	"37402"	"scn37402_1team11"	"59.590000"	"50.358000"	"33.990000"	"89.132100"	
"374020100"	"37402"	"scn37402_1team11"	"61.390000"	"50.358000"	"33.990000"	"89.132100"	
"374020101"	"37402"	"scn37402_1team11"	"62.990000"	"50.358000"	"34.090000"	"89.132100"	
"374020102"	"37402"	"scn37402_1team11"	"64.590000"	"50.358000"	"34.090000"	"89.132100"	
"374020103"	"37402"	"scn37402_1team11"	"64.390000"	"50.358000"	"41.890000"	"89.132100"	
"374020104"	"37402"	"scn37402_1team11"	"62.890000"	"50.358000"	"41.890000"	"89.132100"	
"374020105"	"37402"	"scn37402_1team11"	"61.290000"	"50.358000"	"41.790000"	"89.132100"	
"374020106"	"37402"	"scn37402_1team11"	"59.490000"	"50.358000"	"41.790000"	"89.132100"	
"374020107"	"37402"	"scn37402_1team20"	"36.380000"	"48.200000"	"68.490000"	"180.000800"	
"374020108"	"37402"	"scn37402_1team20"	"38.190000"	"48.200000"	"68.490000"	"180.000800"	
"374020109"	"37402"	"scn37402_1team20"	"34.570000"	"48.200000"	"68.490000"	"180.000800"	
"374020110"	"37402"	"scn37402_1team20"	"34.570000"	"48.200000"	"70.290000"	"180.000800"	
"374020111"	"37402"	"scn37402_1team20"	"38.190000"	"48.200000"	"70.290000"	"180.000800"	
"374020112"	"37402"	"scn37402_1team20"	"36.380000"	"48.200000"	"70.290000"	"180.000800"	
"374020113"	"37402"	"scn37402_1team21"	"28.990000"	"48.200000"	"80.850000"	"180.000800"	
"374020114"	"37402"	"scn37402_1team21"	"30.800000"	"48.200000"	"80.850000"	"180.000800"	
"374020115"	"37402"	"scn37402_1team21"	"27.180000"	"48.200000"	"80.850000"	"180.000800"	
"374020116"	"37402"	"scn37402_1team21"	"27.180000"	"48.200000"	"79.050000"	"180.000800"	
"374020117"	"37402"	"scn37402_1team21"	"30.800000"	"48.200000"	"79.050000"	"180.000800"	
"374020118"	"37402"	"scn37402_1team21"	"28.990000"	"48.200000"	"79.050000"	"180.000800"	
"374020119"	"37402"	"scn37402_1team22"	"36.380000"	"48.200000"	"90.660000"	"180.000800"	
"374020120"	"37402"	"scn37402_1team22"	"38.190000"	"48.200000"	"90.660000"	"180.000800"	
"374020121"	"37402"	"scn37402_1team22"	"34.570000"	"48.200000"	"90.660000"	"180.000800"	
"374020122"	"37402"	"scn37402_1team22"	"34.570000"	"48.200000"	"88.860000"	"180.000800"	
"374020123"	"37402"	"scn37402_1team22"	"38.190000"	"48.200000"	"88.860000"	"180.000800"	
"374020124"	"37402"	"scn37402_1team22"	"36.380000"	"48.200000"	"88.860000"	"180.000800"	
"374020125"	"37402"	"scn37402_1team30"	"53.010000"	"48.290000"	"84.350000"	"359.511000"	
"374020126"	"37402"	"scn37402_1team30"	"52.920000"	"48.290000"	"85.950000"	"359.511000"	
"374020127"	"37402"	"scn37402_1team30"	"52.930000"	"48.290000"	"87.450000"	"359.511000"	
"374020128"	"37402"	"scn37402_1team30"	"60.730000"	"48.290000"	"87.600000"	"359.511000"	
"374020129"	"37402"	"scn37402_1team30"	"60.720000"	"48.290000"	"86.000000"	"359.511000"	
"374020130"	"37402"	"scn37402_1team30"	"60.810000"	"48.290000"	"84.400000"	"359.511000"	
"374020131"	"37402"	"scn37402_1team30"	"60.800000"	"48.290000"	"82.600000"	"359.511000"	
"374020132"	"37402"	"scn37402_1team30"	"53.000000"	"48.290000"	"82.550000"	"359.511000"	
"374020133"	"37402"	"scn37402_way_1"	"146.300000"	"50.451000"	"20.080000"	"359.511000"	
"374020134"	"37402"	"scn37402_way_2"	"145.910000"	"53.930000"	"38.400000"	"359.511000"	
"374020135"	"37402"	"scn37402_way_3"	"136.750000"	"53.828000"	"38.320000"	"270.000000"	
"374020136"	"37402"	"scn37402_way_4"	"120.070000"	"50.372000"	"38.320000"	"270.000000"	
"374020137"	"37402"	"scn37402_way_5"	"89.800000"	"55.667000"	"38.320000"	"270.000000"	
"374020138"	"37402"	"scn37402_way_6"	"56.750000"	"50.404000"	"38.320000"	"270.000000"	
"374020139"	"37402"	"scn37402_way_7"	"32.710000"	"50.471000"	"38.320000"	"270.000000"	
"374020140"	"37402"	"scn37402_way_8"	"32.698000"	"50.510000"	"48.444000"	"359.511000"	
"374020141"	"37402"	"scn37402_way_9"	"32.690000"	"48.290000"	"107.910000"	"359.511000"	
"374020142"	"37402"	"scn37402_way_10"	"56.960000"	"48.290000"	"107.910000"	"90.000000"	
"374020143"	"37402"	"scn37402_way_11"	"56.960000"	"48.290000"	"77.310000"	"180.000800"	
"374020144"	"37402"	"scn37402_way_12"	"70.800000"	"48.290000"	"77.310000"	"90.000000"	
"374020145"	"37402"	"scn37402_way_13"	"94.840000"	"50.460000"	"77.380000"	"90.000000"	
