"普通掉落ID"	"掉落包描述"	"掉落银币的概率"	"掉落银币的数量下限到上限"	"银币的分堆数下限到上限"	"掉落金币的概率"	"掉落金币的数量"	"金币的分堆数"	"掉落1(a=1物品ida=2specialidb=物品idc=数量d=万分之概率)"	"掉落2"	"掉落3"	"掉落4"	"掉落5"	"掉落6"	"掉落7"	"掉落8"	"掉落9"	"掉落10"	"掉落11"	"掉落12"	"掉落13"	"掉落14"	"掉落15"	"掉落16"	"掉落17"	"掉落18"	"掉落19"	"掉落20"	"掉落21"	"掉落22"	"掉落23"	"掉落24"	"掉落25"	"掉落26"	"掉落27"	"掉落28"	"掉落29"	"掉落30"	"掉落31"	"掉落32"	"掉落33"	"掉落34"	"掉落35"	"掉落36"	"掉落37"	"掉落38"	"掉落39"	"掉落40"	"掉落41"	"掉落42"	"掉落43"	"掉落44"	"掉落45"	"掉落46"	"掉落47"	"掉落48"	"掉落49"	"掉落50"	
"4030660"	"60本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,430606,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030670"	"60本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,430607,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030680"	"60本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,430608,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030690"	"60本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,430609,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030830"	"80本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,430803,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030840"	"80本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,430804,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030850"	"80本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,430805,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030860"	"80本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,430806,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030870"	"80本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,430807,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030880"	"80本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,430808,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4030890"	"80本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,430809,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031030"	"100本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,431003,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031040"	"100本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431004,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031050"	"100本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431005,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031060"	"100本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431006,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031070"	"100本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,431007,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031080"	"100本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,431008,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031090"	"100本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,431009,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031230"	"120本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,431203,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031240"	"120本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431204,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031250"	"120本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431205,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031260"	"120本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431206,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031270"	"120本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,431207,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031280"	"120本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,431208,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031290"	"120本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,431209,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031430"	"140本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,431403,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031440"	"140本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431404,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031450"	"140本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431405,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031460"	"140本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431406,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031470"	"140本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,431407,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031480"	"140本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,431408,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031490"	"140本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,431409,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031630"	"160本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,431603,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031640"	"160本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431604,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031650"	"160本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431605,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031660"	"160本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431606,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031670"	"160本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,431607,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031680"	"160本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,431608,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031690"	"160本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,431609,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031830"	"180本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,431803,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031840"	"180本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431804,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031850"	"180本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431805,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031860"	"180本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,431806,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031870"	"180本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,431807,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031880"	"180本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,431808,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4031890"	"180本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,431809,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032030"	"200本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,432003,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032040"	"200本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432004,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032050"	"200本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432005,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032060"	"200本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432006,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032070"	"200本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,432007,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032080"	"200本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,432008,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032090"	"200本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,432009,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032230"	"220本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,432203,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032240"	"220本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432204,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032250"	"220本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432205,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032260"	"220本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432206,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032270"	"220本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,432207,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032280"	"220本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,432208,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032290"	"220本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,432209,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032430"	"240本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,432403,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032440"	"240本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432404,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032450"	"240本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432405,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032460"	"240本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432406,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032470"	"240本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,432407,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032480"	"240本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,432408,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032490"	"240本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,432409,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032630"	"260本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,432603,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032640"	"260本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432604,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032650"	"260本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432605,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032660"	"260本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432606,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032670"	"260本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,432607,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032680"	"260本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,432608,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032690"	"260本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,432609,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032830"	"280本怪物经验掉落1"	"10000"	"50,150"	"1,3"	""	""	""	"1,432803,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032840"	"280本怪物经验掉落2"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432804,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032850"	"280本怪物经验掉落3"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432805,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032860"	"280本怪物经验掉落4"	"10000"	"1500,4500"	"10,30"	""	""	""	"1,432806,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032870"	"280本怪物经验掉落5"	"10000"	"125,375"	"2,5"	""	""	""	"1,432807,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032880"	"280本怪物经验掉落6"	"10000"	"125,375"	"2,5"	""	""	""	"1,432808,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4032890"	"280本怪物经验掉落7"	"10000"	"125,375"	"2,5"	""	""	""	"1,432809,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4040710"	"70级铜币本，怪1掉落"	"10000"	"234,703"	"2,5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4040720"	"70级铜币本，怪2掉落"	"10000"	"750,2250"	"7,15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4040730"	"70级铜币本，怪3掉落"	"10000"	"3375,10125"	"25,40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4040740"	"70级铜币本，怪4掉落"	"10000"	"450,1350"	"2,4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4040750"	"70级铜币本，怪5掉落"	"10000"	"450,1350"	"8,10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"4040910"	"90级铜币本，怪1掉落"	"10000"	"240,722"	"2,5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
