"寻路编号"	"寻路类型（1，与NPC聊天，2，打开自动战斗杀怪，3,静物交互,4，无操作,）"	"Npc的typeid"	"所在场景ID"	"坐标X"	"坐标Y"	"坐标Z"	"点名（索引点表CreatureSpawnConfig）"	"名称"	"是否为传送阵"	"Npc在地图上的图标"	"战力区域显示"	"是否显示列表中0不显示"	""	""	
"46226"	"2"	"45056"	"2070"	"213.920000"	"29.610000"	"103.860000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46227"	"2"	"45057"	"2070"	"234.200000"	"28.200000"	"107.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46228"	"2"	"45058"	"2070"	"236.270000"	"27.720000"	"125.940000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46229"	"2"	"45059"	"2070"	"148.950000"	"25.140000"	"219.117300"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46230"	"2"	"45060"	"2070"	"138.000000"	"28.000000"	"216.000000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46231"	"2"	"45061"	"2070"	"124.600000"	"29.600000"	"220.082100"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46232"	"2"	"45062"	"2070"	"100.440000"	"29.300000"	"218.360000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46233"	"2"	"45063"	"2070"	"86.656260"	"29.510000"	"222.960000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46234"	"2"	"45064"	"2070"	"79.360000"	"29.460000"	"245.311100"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46235"	"2"	"45065"	"2070"	"76.930000"	"26.900000"	"268.697100"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46236"	"2"	"45066"	"2070"	"72.460000"	"26.830000"	"278.750000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46237"	"2"	"45067"	"2070"	"111.500000"	"26.740000"	"281.400000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46238"	"2"	"45068"	"2070"	"27.200000"	"26.200000"	"217.100000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46239"	"2"	"45069"	"2070"	"23.820000"	"25.940000"	"191.400000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46240"	"2"	"45070"	"2070"	"60.000000"	"28.790000"	"191.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46241"	"2"	"45071"	"2070"	"74.400000"	"29.130000"	"206.000000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46242"	"2"	"45072"	"2070"	"85.651430"	"28.900000"	"187.730000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46243"	"2"	"45073"	"2070"	"105.000000"	"29.400000"	"176.800000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46244"	"2"	"45074"	"2070"	"124.400000"	"27.700000"	"164.600000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46245"	"2"	"45075"	"2070"	"25.000000"	"26.000000"	"140.300000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46246"	"2"	"45076"	"2070"	"24.700000"	"26.600000"	"177.100000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46247"	"2"	"45077"	"2070"	"104.830000"	"25.720000"	"92.227050"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46248"	"2"	"45078"	"2070"	"123.250000"	"27.840000"	"83.910000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46249"	"2"	"45079"	"2070"	"136.410000"	"29.490000"	"64.069640"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46250"	"2"	"45080"	"2070"	"136.520000"	"29.170000"	"52.816270"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46251"	"2"	"45081"	"2070"	"123.820000"	"25.650000"	"28.640000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46252"	"2"	"45082"	"2070"	"107.870000"	"25.720000"	"22.334850"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46253"	"2"	"45083"	"2070"	"21.200000"	"26.500000"	"110.400000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46254"	"2"	"45084"	"2070"	"123.700000"	"26.100000"	"133.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46255"	"2"	"45085"	"2070"	"106.400000"	"25.690000"	"109.800000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46256"	"2"	"450104"	"2071"	"170.950000"	"28.070000"	"115.160000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46257"	"2"	"450105"	"2071"	"192.400000"	"30.000000"	"100.000000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46258"	"2"	"450106"	"2071"	"213.920000"	"29.610000"	"103.860000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46259"	"2"	"450107"	"2071"	"234.200000"	"28.200000"	"107.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46260"	"2"	"450108"	"2071"	"236.270000"	"27.720000"	"125.940000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46261"	"2"	"450109"	"2071"	"148.950000"	"25.140000"	"219.117300"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46262"	"2"	"450110"	"2071"	"138.000000"	"28.000000"	"216.000000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46263"	"2"	"450111"	"2071"	"124.600000"	"29.600000"	"220.082100"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46264"	"2"	"450112"	"2071"	"100.440000"	"29.300000"	"218.360000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46265"	"2"	"450113"	"2071"	"86.656260"	"29.510000"	"222.960000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46266"	"2"	"450114"	"2071"	"79.360000"	"29.460000"	"245.311100"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46267"	"2"	"450115"	"2071"	"76.930000"	"26.900000"	"268.697100"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46268"	"2"	"450116"	"2071"	"72.460000"	"26.830000"	"278.750000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46269"	"2"	"450117"	"2071"	"111.500000"	"26.740000"	"281.400000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46270"	"2"	"450118"	"2071"	"27.200000"	"26.200000"	"217.100000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46271"	"2"	"450119"	"2071"	"23.820000"	"25.940000"	"191.400000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46272"	"2"	"450120"	"2071"	"60.000000"	"28.790000"	"191.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46273"	"2"	"450121"	"2071"	"74.400000"	"29.130000"	"206.000000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46274"	"2"	"450122"	"2071"	"85.651430"	"28.900000"	"187.730000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46275"	"2"	"450123"	"2071"	"105.000000"	"29.400000"	"176.800000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46276"	"2"	"450124"	"2071"	"124.400000"	"27.700000"	"164.600000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46277"	"2"	"450125"	"2071"	"25.000000"	"26.000000"	"140.300000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46278"	"2"	"450126"	"2071"	"24.700000"	"26.600000"	"177.100000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46279"	"2"	"450127"	"2071"	"104.830000"	"25.720000"	"92.227050"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46280"	"2"	"450128"	"2071"	"123.250000"	"27.840000"	"83.910000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46281"	"2"	"450129"	"2071"	"136.410000"	"29.490000"	"64.069640"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46282"	"2"	"450130"	"2071"	"136.520000"	"29.170000"	"52.816270"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46283"	"2"	"450131"	"2071"	"123.820000"	"25.650000"	"28.640000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46284"	"2"	"450132"	"2071"	"107.870000"	"25.720000"	"22.334850"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46285"	"2"	"450133"	"2071"	"21.200000"	"26.500000"	"110.400000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46286"	"2"	"450134"	"2071"	"123.700000"	"26.100000"	"133.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46287"	"2"	"450135"	"2071"	"106.400000"	"25.690000"	"109.800000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46288"	"2"	"450204"	"2072"	"170.950000"	"28.070000"	"115.160000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46289"	"2"	"450205"	"2072"	"192.400000"	"30.000000"	"100.000000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46290"	"2"	"450206"	"2072"	"213.920000"	"29.610000"	"103.860000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46291"	"2"	"450207"	"2072"	"234.200000"	"28.200000"	"107.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46292"	"2"	"450208"	"2072"	"236.270000"	"27.720000"	"125.940000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46293"	"2"	"450209"	"2072"	"148.950000"	"25.140000"	"219.117300"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46294"	"2"	"450210"	"2072"	"138.000000"	"28.000000"	"216.000000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46295"	"2"	"450211"	"2072"	"124.600000"	"29.600000"	"220.082100"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46296"	"2"	"450212"	"2072"	"100.440000"	"29.300000"	"218.360000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46297"	"2"	"450213"	"2072"	"86.656260"	"29.510000"	"222.960000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46298"	"2"	"450214"	"2072"	"79.360000"	"29.460000"	"245.311100"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46299"	"2"	"450215"	"2072"	"76.930000"	"26.900000"	"268.697100"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46300"	"2"	"450216"	"2072"	"72.460000"	"26.830000"	"278.750000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46301"	"2"	"450217"	"2072"	"111.500000"	"26.740000"	"281.400000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46302"	"2"	"450218"	"2072"	"27.200000"	"26.200000"	"217.100000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46303"	"2"	"450219"	"2072"	"23.820000"	"25.940000"	"191.400000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46304"	"2"	"450220"	"2072"	"60.000000"	"28.790000"	"191.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46305"	"2"	"450221"	"2072"	"74.400000"	"29.130000"	"206.000000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46306"	"2"	"450222"	"2072"	"85.651430"	"28.900000"	"187.730000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46307"	"2"	"450223"	"2072"	"105.000000"	"29.400000"	"176.800000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46308"	"2"	"450224"	"2072"	"124.400000"	"27.700000"	"164.600000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46309"	"2"	"450225"	"2072"	"25.000000"	"26.000000"	"140.300000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46310"	"2"	"450226"	"2072"	"24.700000"	"26.600000"	"177.100000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46311"	"2"	"450227"	"2072"	"104.830000"	"25.720000"	"92.227050"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46312"	"2"	"450228"	"2072"	"123.250000"	"27.840000"	"83.910000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46313"	"2"	"450229"	"2072"	"136.410000"	"29.490000"	"64.069640"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46314"	"2"	"450230"	"2072"	"136.520000"	"29.170000"	"52.816270"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46315"	"2"	"450231"	"2072"	"123.820000"	"25.650000"	"28.640000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46316"	"2"	"450232"	"2072"	"107.870000"	"25.720000"	"22.334850"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46317"	"2"	"450233"	"2072"	"21.200000"	"26.500000"	"110.400000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46318"	"2"	"450234"	"2072"	"123.700000"	"26.100000"	"133.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46319"	"2"	"450235"	"2072"	"106.400000"	"25.690000"	"109.800000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
